Category ID,Category Name,Category Label,osm_class,osm_type
4d4b7104d754a06370d81259,Arts and Entertainment,Arts and Entertainment,nf_fsq,nf_fsq
4bf58dd8d48988d182941735,Amusement Park,Arts and Entertainment > Amusement Park,tourism,theme_park
5109983191d435c0d71c2bb1,Attraction,Arts and Entertainment > Amusement Park > Attraction,tourism,attraction
4fceea171983d5d06c3e9823,Aquarium,Arts and Entertainment > Aquarium,tourism,aquarium
4bf58dd8d48988d1e1931735,Arcade,Arts and Entertainment > Arcade,leisure,amusement_arcade
4bf58dd8d48988d1e2931735,Art Gallery,Arts and Entertainment > Art Gallery,tourism,gallery
63be6904847c3692a84b9b20,Bingo Center,Arts and Entertainment > Bingo Center,amenity,gambling
4bf58dd8d48988d1e4931735,Bowling Alley,Arts and Entertainment > Bowling Alley,leisure,bowling_alley
63be6904847c3692a84b9b21,Carnival,Arts and Entertainment > Carnival,leisure,carnival
4bf58dd8d48988d17c941735,Casino,Arts and Entertainment > Casino,amenity,casino
52e81612bcbc57f1066b79e7,Circus,Arts and Entertainment > Circus,amenity,circus
4bf58dd8d48988d18e941735,Comedy Club,Arts and Entertainment > Comedy Club,amenity,comedy_club
63be6904847c3692a84b9b22,Country Club,Arts and Entertainment > Country Club,club,country_club
52e81612bcbc57f1066b79ef,Country Dance Club,Arts and Entertainment > Country Dance Club,leisure,dance
63be6904847c3692a84b9b23,Dance Hall,Arts and Entertainment > Dance Hall,leisure,dance
52e81612bcbc57f1066b79e8,Disc Golf,Arts and Entertainment > Disc Golf,leisure,disc_golf_course
63be6904847c3692a84b9c03,Disc Golf Course,Arts and Entertainment > Disc Golf Course,leisure,disc_golf_course
5f2c2834b6d05514c704451e,Escape Room,Arts and Entertainment > Escape Room,leisure,escape_game
56aa371be4b08b9a8d573532,Exhibit,Arts and Entertainment > Exhibit,tourism,exhibit
4eb1daf44b900d56c88a4600,Fair,Arts and Entertainment > Fair,landuse,fairground
4bf58dd8d48988d18d941735,Gaming Cafe,Arts and Entertainment > Gaming Cafe,amenity,lan_gaming_centre
4bf58dd8d48988d1f1931735,General Entertainment,Arts and Entertainment > General Entertainment,nf_fsq,nf_fsq
52e81612bcbc57f1066b79ea,Go Kart Track,Arts and Entertainment > Go Kart Track,leisure,go_karting
4bf58dd8d48988d1f0941735,Internet Cafe,Arts and Entertainment > Internet Cafe,amenity,internet_cafe
5744ccdfe4b0c0459246b4bb,Karaoke Box,Arts and Entertainment > Karaoke Box,amenity,karaoke_box
52e81612bcbc57f1066b79e6,Laser Tag Center,Arts and Entertainment > Laser Tag Center,leisure,laser_tag
52e81612bcbc57f1066b79eb,Mini Golf Course,Arts and Entertainment > Mini Golf Course,leisure,miniature_golf
4bf58dd8d48988d17f941735,Movie Theater,Arts and Entertainment > Movie Theater,amenity,cinema
56aa371be4b08b9a8d5734de,Drive-in Theater,Arts and Entertainment > Movie Theater > Drive-in Theater,amenity,cinema
4bf58dd8d48988d17e941735,Indie Movie Theater,Arts and Entertainment > Movie Theater > Indie Movie Theater,amenity,cinema
4bf58dd8d48988d180941735,Multiplex,Arts and Entertainment > Movie Theater > Multiplex,amenity,cinema
4bf58dd8d48988d181941735,Museum,Arts and Entertainment > Museum,tourism,museum
4bf58dd8d48988d18f941735,Art Museum,Arts and Entertainment > Museum > Art Museum,tourism,museum
559acbe0498e472f1a53fa23,Erotic Museum,Arts and Entertainment > Museum > Erotic Museum,tourism,museum
4bf58dd8d48988d190941735,History Museum,Arts and Entertainment > Museum > History Museum,tourism,museum
4bf58dd8d48988d191941735,Science Museum,Arts and Entertainment > Museum > Science Museum,tourism,museum
4bf58dd8d48988d11f941735,Night Club,Arts and Entertainment > Night Club,amenity,nightclub
5744ccdfe4b0c0459246b4b8,Pachinko Parlor,Arts and Entertainment > Pachinko Parlor,amenity,gambling
63be6904847c3692a84b9b24,Party Center,Arts and Entertainment > Party Center,amenity,events_venue
4bf58dd8d48988d1f2931735,Performing Arts Venue,Arts and Entertainment > Performing Arts Venue,amenity,theatre
56aa371be4b08b9a8d5734db,Amphitheater,Arts and Entertainment > Performing Arts Venue > Amphitheater,amenity,theatre
5032792091d4c4b30a586d5c,Concert Hall,Arts and Entertainment > Performing Arts Venue > Concert Hall,amenity,music_venue
4bf58dd8d48988d135941735,Indie Theater,Arts and Entertainment > Performing Arts Venue > Indie Theater,amenity,theatre
4bf58dd8d48988d1e5931735,Music Venue,Arts and Entertainment > Performing Arts Venue > Music Venue,amenity,music_venue
4bf58dd8d48988d1e7931735,Jazz and Blues Venue,Arts and Entertainment > Performing Arts Venue > Music Venue > Jazz and Blues Venue,amenity,music_venue
4bf58dd8d48988d1e9931735,Rock Club,Arts and Entertainment > Performing Arts Venue > Music Venue > Rock Club,amenity,music_venue
4bf58dd8d48988d136941735,Opera House,Arts and Entertainment > Performing Arts Venue > Opera House,amenity,theatre
4bf58dd8d48988d137941735,Theater,Arts and Entertainment > Performing Arts Venue > Theater,amenity,theatre
4bf58dd8d48988d192941735,Planetarium,Arts and Entertainment > Planetarium,amenity,planetarium
4bf58dd8d48988d1e3931735,Pool Hall,Arts and Entertainment > Pool Hall,amenity,pool_hall
52f2ab2ebcbc57f1066b8b43,Psychic and Astrologer,Arts and Entertainment > Psychic and Astrologer,craft,psychic
507c8c4091d498d9fc8c67a9,Public Art,Arts and Entertainment > Public Art,tourism,artwork
52e81612bcbc57f1066b79ed,Outdoor Sculpture,Arts and Entertainment > Public Art > Outdoor Sculpture,tourism,artwork
52e81612bcbc57f1066b79ee,Street Art,Arts and Entertainment > Public Art > Street Art,tourism,artwork
52e81612bcbc57f1066b79e9,Roller Rink,Arts and Entertainment > Roller Rink,amenity,roller_rink
52e81612bcbc57f1066b79ec,Salsa Club,Arts and Entertainment > Salsa Club,leisure,dance
56aa371be4b08b9a8d5734f9,Samba School,Arts and Entertainment > Samba School,nf_fsq,nf_fsq
4bf58dd8d48988d184941735,Stadium,Arts and Entertainment > Stadium,leisure,stadium
4bf58dd8d48988d18c941735,Baseball Stadium,Arts and Entertainment > Stadium > Baseball Stadium,leisure,stadium
4bf58dd8d48988d18b941735,Basketball Stadium,Arts and Entertainment > Stadium > Basketball Stadium,leisure,stadium
4bf58dd8d48988d189941735,Football Stadium,Arts and Entertainment > Stadium > Football Stadium,leisure,stadium
4bf58dd8d48988d185941735,Hockey Stadium,Arts and Entertainment > Stadium > Hockey Stadium,leisure,stadium
56aa371be4b08b9a8d573556,Rugby Stadium,Arts and Entertainment > Stadium > Rugby Stadium,leisure,stadium
4bf58dd8d48988d188941735,Soccer Stadium,Arts and Entertainment > Stadium > Soccer Stadium,leisure,stadium
4e39a891bd410d7aed40cbc2,Tennis Stadium,Arts and Entertainment > Stadium > Tennis Stadium,leisure,stadium
4bf58dd8d48988d187941735,Track Stadium,Arts and Entertainment > Stadium > Track Stadium,leisure,stadium
4bf58dd8d48988d1d6941735,Strip Club,Arts and Entertainment > Strip Club,amenity,stripclub
63be6904847c3692a84b9b25,Ticket Seller,Arts and Entertainment > Ticket Seller,shop,ticket
5f2c14a5b6d05514c7042eb7,VR Cafe,Arts and Entertainment > VR Cafe,nf_fsq,nf_fsq
4bf58dd8d48988d193941735,Water Park,Arts and Entertainment > Water Park,leisure,water_park
4bf58dd8d48988d17b941735,Zoo,Arts and Entertainment > Zoo,tourism,zoo
58daa1558bbb0b01f18ec1fd,Zoo Exhibit,Arts and Entertainment > Zoo > Zoo Exhibit,tourism,zoo
4d4b7105d754a06375d81259,Business and Professional Services,Business and Professional Services,nf_fsq,nf_fsq
52e81612bcbc57f1066b7a3d,Advertising Agency,Business and Professional Services > Advertising Agency,office,advertising_agency
63be6904847c3692a84b9b26,Agriculture and Forestry Service,Business and Professional Services > Agriculture and Forestry Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b27,Appraiser,Business and Professional Services > Appraiser,office,appraiser
5fac002599ce226e27fe72e5,Architecture Firm,Business and Professional Services > Architecture Firm,office,architect
63be6904847c3692a84b9b28,Art Restoration Service,Business and Professional Services > Art Restoration Service,craft,restoration
58daa1558bbb0b01f18ec1d6,Art Studio,Business and Professional Services > Art Studio,craft,atelier
63be6904847c3692a84b9b29,Audiovisual Service,Business and Professional Services > Audiovisual Service,nf_fsq,nf_fsq
4bf58dd8d48988d173941735,Auditorium,Business and Professional Services > Auditorium,amenity,auditorium
63be6904847c3692a84b9b2a,Automation and Control System,Business and Professional Services > Automation and Control System,nf_fsq,nf_fsq
63be6904847c3692a84b9b2b,Automotive Service,Business and Professional Services > Automotive Service,nf_fsq,nf_fsq
52f2ab2ebcbc57f1066b8b44,Automotive Repair Shop,Business and Professional Services > Automotive Service > Automotive Repair Shop,shop,car_repair
4f04ae1f2fb6e1c99f3db0ba,Car Wash and Detail,Business and Professional Services > Automotive Service > Car Wash and Detail,amenity,car_wash
63be6904847c3692a84b9b2c,Motorcycle Repair Shop,Business and Professional Services > Automotive Service > Motorcycle Repair Shop,shop,motorcycle_repair
63be6904847c3692a84b9b2d,Oil Change Service,Business and Professional Services > Automotive Service > Oil Change Service,shop,car_repair
63be6904847c3692a84b9b2e,Smog Check Shop,Business and Professional Services > Automotive Service > Smog Check Shop,amenity,vehicle_inspection
63be6904847c3692a84b9b2f,Tire Repair Shop,Business and Professional Services > Automotive Service > Tire Repair Shop,shop,tyres
63be6904847c3692a84b9b30,Towing Service,Business and Professional Services > Automotive Service > Towing Service,office,towing
63be6904847c3692a84b9b31,Transmissions Shop,Business and Professional Services > Automotive Service > Transmissions Shop,shop,car_repair
5f2c1e0db6d05514c70436d4,Vehicle Inspection Station,Business and Professional Services > Automotive Service > Vehicle Inspection Station,amenity,vehicle_inspection
56aa371be4b08b9a8d5734cf,Ballroom,Business and Professional Services > Ballroom,amenity,events_venue
56aa371be4b08b9a8d573517,Business Center,Business and Professional Services > Business Center,nf_fsq,nf_fsq
5453de49498eade8af355881,Business Service,Business and Professional Services > Business Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b33,Career Counselor,Business and Professional Services > Career Counselor,nf_fsq,nf_fsq
63be6904847c3692a84b9b34,Chemicals and Gasses Manufacturer,Business and Professional Services > Chemicals and Gasses Manufacturer,nf_fsq,nf_fsq
5744ccdfe4b0c0459246b4c7,Child Care Service,Business and Professional Services > Child Care Service,amenity,childcare
4f4532974b9074f6e4fb0104,Daycare,Business and Professional Services > Child Care Service > Daycare,amenity,childcare
63be6904847c3692a84b9b35,Computer Repair Service,Business and Professional Services > Computer Repair Service,craft,electronics_repair
63be6904847c3692a84b9b36,Construction,Business and Professional Services > Construction,office,construction_company
4bf58dd8d48988d1ff931735,Convention Center,Business and Professional Services > Convention Center,amenity,conference_centre
4bf58dd8d48988d100941735,Conference Room,Business and Professional Services > Convention Center > Conference Room,amenity,conference_room
63be6904847c3692a84b9b37,Creative Service,Business and Professional Services > Creative Service,nf_fsq,nf_fsq
4bf58dd8d48988d1f4941735,Design Studio,Business and Professional Services > Design Studio,office,graphic_design
63be6904847c3692a84b9b38,Direct Mail and Email Marketing Service,Business and Professional Services > Direct Mail and Email Marketing Service,nf_fsq,nf_fsq
52e81612bcbc57f1066b7a37,Distribution Center,Business and Professional Services > Distribution Center,office,logistics
63be6904847c3692a84b9b39,Electrical Equipment Supplier,Business and Professional Services > Electrical Equipment Supplier,shop,electrical
52f2ab2ebcbc57f1066b8b57,Employment Agency,Business and Professional Services > Employment Agency,office,employment_agency
63be6904847c3692a84b9b3a,Engineer,Business and Professional Services > Engineer,office,engineer
63be6904847c3692a84b9b3b,Entertainment Agency,Business and Professional Services > Entertainment Agency,nf_fsq,nf_fsq
56aa371be4b08b9a8d573554,Entertainment Service,Business and Professional Services > Entertainment Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b3c,Equipment Rental Service,Business and Professional Services > Equipment Rental Service,shop,rental
5454152e498ef71e2b9132c6,Event Service,Business and Professional Services > Event Service,office,event_management
4bf58dd8d48988d171941735,Event Space,Business and Professional Services > Event Space,amenity,events_venue
4eb1bea83b7b6f98df247e06,Factory,Business and Professional Services > Factory,man_made,works
56aa371be4b08b9a8d573523,Film Studio,Business and Professional Services > Film Studio,amenity,studio
63be6904847c3692a84b9b3d,Financial Service,Business and Professional Services > Financial Service,office,financial
63be6904847c3692a84b9b3e,Accounting and Bookkeeping Service,Business and Professional Services > Financial Service > Accounting and Bookkeeping Service,office,accountant
63be6904847c3692a84b9b3f,Banking and Finance,Business and Professional Services > Financial Service > Banking and Finance,amenity,bank
52f2ab2ebcbc57f1066b8b56,ATM,Business and Professional Services > Financial Service > Banking and Finance > ATM,amenity,atm
4bf58dd8d48988d10a951735,Bank,Business and Professional Services > Financial Service > Banking and Finance > Bank,amenity,bank
5032850891d4c4b30a586d62,Credit Union,Business and Professional Services > Financial Service > Banking and Finance > Credit Union,amenity,bank
63be6904847c3692a84b9b40,Business Broker,Business and Professional Services > Financial Service > Business Broker,office,financial
52f2ab2ebcbc57f1066b8b2d,Check Cashing Service,Business and Professional Services > Financial Service > Check Cashing Service,shop,money_lender
63be6904847c3692a84b9b41,Collections Service,Business and Professional Services > Financial Service > Collections Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b42,Credit Counseling and Bankruptcy Service,Business and Professional Services > Financial Service > Credit Counseling and Bankruptcy Service,nf_fsq,nf_fsq
5744ccdfe4b0c0459246b4be,Currency Exchange,Business and Professional Services > Financial Service > Currency Exchange,amenity,bureau_de_change
63be6904847c3692a84b9b43,Financial Planner,Business and Professional Services > Financial Service > Financial Planner,office,financial_advisor
63be6904847c3692a84b9b44,Loans Agency,Business and Professional Services > Financial Service > Loans Agency,shop,money_lender
63be6904847c3692a84b9b45,Stock Broker,Business and Professional Services > Financial Service > Stock Broker,office,financial
56aa371be4b08b9a8d573550,Food and Beverage Service,Business and Professional Services > Food and Beverage Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b46,Caterer,Business and Professional Services > Food and Beverage Service > Caterer,craft,caterer
63be6904847c3692a84b9b47,Food Distribution Center,Business and Professional Services > Food and Beverage Service > Food Distribution Center,office,logistics
4f4534884b9074f6e4fb0174,Funeral Home,Business and Professional Services > Funeral Home,shop,funeral_directors
63be6904847c3692a84b9b48,Geological Service,Business and Professional Services > Geological Service,nf_fsq,nf_fsq
54541900498ea6ccd0202697,Health and Beauty Service,Business and Professional Services > Health and Beauty Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b49,Barbershop,Business and Professional Services > Health and Beauty Service > Barbershop,shop,hairdresser
52e81612bcbc57f1066b7a27,Bath House,Business and Professional Services > Health and Beauty Service > Bath House,amenity,public_bath
52f2ab2ebcbc57f1066b8b20,Body Piercing Shop,Business and Professional Services > Health and Beauty Service > Body Piercing Shop,shop,piercing
52f2ab2ebcbc57f1066b8b1d,Dry Cleaner,Business and Professional Services > Health and Beauty Service > Dry Cleaner,shop,dry_cleaning
63be6904847c3692a84b9b4a,Hair Removal Service,Business and Professional Services > Health and Beauty Service > Hair Removal Service,shop,beauty
4bf58dd8d48988d110951735,Hair Salon,Business and Professional Services > Health and Beauty Service > Hair Salon,shop,hairdresser
52f2ab2ebcbc57f1066b8b3c,Massage Clinic,Business and Professional Services > Health and Beauty Service > Massage Clinic,shop,massage
4f04aa0c2fb6e1c99f3db0b8,Nail Salon,Business and Professional Services > Health and Beauty Service > Nail Salon,shop,beauty
63be6904847c3692a84b9b4b,Skin Care Clinic,Business and Professional Services > Health and Beauty Service > Skin Care Clinic,shop,beauty
4bf58dd8d48988d1ed941735,Spa,Business and Professional Services > Health and Beauty Service > Spa,shop,beauty
4d1cf8421a97d635ce361c31,Tanning Salon,Business and Professional Services > Health and Beauty Service > Tanning Salon,shop,beauty
4bf58dd8d48988d1de931735,Tattoo Parlor,Business and Professional Services > Health and Beauty Service > Tattoo Parlor,shop,tattoo
63be6904847c3692a84b9b58,Home Improvement Service,Business and Professional Services > Home Improvement Service,office,construction_company
63be6904847c3692a84b9b4c,Bathroom Contractor,Business and Professional Services > Home Improvement Service > Bathroom Contractor,nf_fsq,nf_fsq
63be6904847c3692a84b9b4d,Carpenter,Business and Professional Services > Home Improvement Service > Carpenter,craft,carpenter
63be6904847c3692a84b9b4e,Carpet and Flooring Contractor,Business and Professional Services > Home Improvement Service > Carpet and Flooring Contractor,craft,floorer
63be6904847c3692a84b9b4f,Chimney Sweep,Business and Professional Services > Home Improvement Service > Chimney Sweep,craft,chimney_sweeper
63be6904847c3692a84b9b50,Deck and Patio Contractor,Business and Professional Services > Home Improvement Service > Deck and Patio Contractor,nf_fsq,nf_fsq
63be6904847c3692a84b9b51,Doors and Windows Contractor,Business and Professional Services > Home Improvement Service > Doors and Windows Contractor,craft,window_construction
63be6904847c3692a84b9b52,Electrician,Business and Professional Services > Home Improvement Service > Electrician,craft,electrician
63be6904847c3692a84b9b53,Fence Contractor,Business and Professional Services > Home Improvement Service > Fence Contractor,craft,fence_maker
63be6904847c3692a84b9b54,Garage Door Supplier,Business and Professional Services > Home Improvement Service > Garage Door Supplier,shop,doors
63be6904847c3692a84b9b55,General Contractor,Business and Professional Services > Home Improvement Service > General Contractor,craft,builder
63be6904847c3692a84b9b56,"Heating, Ventilating and Air Conditioning Contractor","Business and Professional Services > Home Improvement Service > Heating, Ventilating and Air Conditioning Contractor",craft,hvac
63be6904847c3692a84b9b57,Home Inspection,Business and Professional Services > Home Improvement Service > Home Inspection,office,surveyor
545419b1498ea6ccd0202f58,Home Service,Business and Professional Services > Home Improvement Service > Home Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b59,Interior Designer,Business and Professional Services > Home Improvement Service > Interior Designer,craft,interior_decorator
63be6904847c3692a84b9b5a,Kitchen Remodeler,Business and Professional Services > Home Improvement Service > Kitchen Remodeler,craft,interior_work
63be6904847c3692a84b9b5b,Landscaper and Gardener,Business and Professional Services > Home Improvement Service > Landscaper and Gardener,craft,gardener
63be6904847c3692a84b9b5c,Mover,Business and Professional Services > Home Improvement Service > Mover,office,moving_company
63be6904847c3692a84b9b5d,Painter,Business and Professional Services > Home Improvement Service > Painter,craft,painter
63be6904847c3692a84b9b5e,Pest Control Service,Business and Professional Services > Home Improvement Service > Pest Control Service,craft,pest_control
63be6904847c3692a84b9b5f,Plumber,Business and Professional Services > Home Improvement Service > Plumber,craft,plumber
63be6904847c3692a84b9b60,Professional Cleaning Service,Business and Professional Services > Home Improvement Service > Professional Cleaning Service,craft,cleaning
63be6904847c3692a84b9b61,Roofer,Business and Professional Services > Home Improvement Service > Roofer,craft,roofer
63be6904847c3692a84b9b62,Sewer Contractor,Business and Professional Services > Home Improvement Service > Sewer Contractor,craft,plumber
63be6904847c3692a84b9b63,Swimming Pool Maintenance and Service,Business and Professional Services > Home Improvement Service > Swimming Pool Maintenance and Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b64,Tree Service,Business and Professional Services > Home Improvement Service > Tree Service,craft,gardener
63be6904847c3692a84b9b65,Upholstery Service,Business and Professional Services > Home Improvement Service > Upholstery Service,craft,upholsterer
63be6904847c3692a84b9b66,Human Resources Agency,Business and Professional Services > Human Resources Agency,nf_fsq,nf_fsq
63be6904847c3692a84b9b67,Import and Export Service,Business and Professional Services > Import and Export Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b68,Industrial Equipment Supplier,Business and Professional Services > Industrial Equipment Supplier,nf_fsq,nf_fsq
56aa371be4b08b9a8d5734d7,Industrial Estate,Business and Professional Services > Industrial Estate,landuse,industrial
58daa1558bbb0b01f18ec1f1,Insurance Agency,Business and Professional Services > Insurance Agency,office,insurance
63be6904847c3692a84b9b69,Laboratory,Business and Professional Services > Laboratory,craft,laboratory
52f2ab2ebcbc57f1066b8b33,Laundromat,Business and Professional Services > Laundromat,shop,laundry
4bf58dd8d48988d1fc941735,Laundry Service,Business and Professional Services > Laundry Service,shop,laundry
63be6904847c3692a84b9b6a,Leather Supplier,Business and Professional Services > Leather Supplier,nf_fsq,nf_fsq
63be6904847c3692a84b9b6b,Legal Service,Business and Professional Services > Legal Service,office,lawyer
63be6904847c3692a84b9b6c,Immigration Attorney,Business and Professional Services > Legal Service > Immigration Attorney,office,lawyer
52f2ab2ebcbc57f1066b8b3f,Law Office,Business and Professional Services > Legal Service > Law Office,office,lawyer
5ae95d208a6f17002ce792b2,Notary,Business and Professional Services > Legal Service > Notary,office,notary
52f2ab2ebcbc57f1066b8b1e,Locksmith,Business and Professional Services > Locksmith,craft,locksmith
63be6904847c3692a84b9b6d,Logging Service,Business and Professional Services > Logging Service,nf_fsq,nf_fsq
52f2ab2ebcbc57f1066b8b38,Lottery Retailer,Business and Professional Services > Lottery Retailer,shop,lottery
63be6904847c3692a84b9b6e,Machine Shop,Business and Professional Services > Machine Shop,craft,metal_construction
63be6904847c3692a84b9b6f,Management Consultant,Business and Professional Services > Management Consultant,office,consulting
63be6904847c3692a84b9b70,Manufacturer,Business and Professional Services > Manufacturer,man_made,works
63be6904847c3692a84b9b71,Market Research and Consulting Service,Business and Professional Services > Market Research and Consulting Service,office,consulting
63be6904847c3692a84b9b72,Media Agency,Business and Professional Services > Media Agency,nf_fsq,nf_fsq
63be6904847c3692a84b9b73,Metals Supplier,Business and Professional Services > Metals Supplier,nf_fsq,nf_fsq
63be6904847c3692a84b9b74,Mobile Company,Business and Professional Services > Mobile Company,nf_fsq,nf_fsq
4bf58dd8d48988d124941735,Office,Business and Professional Services > Office,office,yes
63be6904847c3692a84b9b32,Business and Strategy Consulting Office,Business and Professional Services > Office > Business and Strategy Consulting Office,nf_fsq,nf_fsq
5032764e91d4c4b30a586d5a,Campaign Office,Business and Professional Services > Office > Campaign Office,nf_fsq,nf_fsq
5665ef1d498ec706735f0e59,Corporate Amenity,Business and Professional Services > Office > Corporate Amenity,nf_fsq,nf_fsq
54f4ba06498e2cf5561da814,Corporate Cafeteria,Business and Professional Services > Office > Corporate Cafeteria,amenity,restaurant
5665c7b9498e7d8a4f2c0f06,Corporate Coffee Shop,Business and Professional Services > Office > Corporate Coffee Shop,amenity,cafe
63be6904847c3692a84b9b75,Corporate Housing Agency,Business and Professional Services > Office > Corporate Housing Agency,nf_fsq,nf_fsq
4bf58dd8d48988d174941735,Coworking Space,Business and Professional Services > Office > Coworking Space,office,coworking
4bf58dd8d48988d127941735,Meeting Room,Business and Professional Services > Office > Meeting Room,amenity,meeting_room
63be6904847c3692a84b9b76,Office Building,Business and Professional Services > Office > Office Building,building,office
4bf58dd8d48988d125941735,Tech Startup,Business and Professional Services > Office > Tech Startup,office,startup
63be6904847c3692a84b9b77,Online Advertising Service,Business and Professional Services > Online Advertising Service,office,internet_marketing_service
56aa371be4b08b9a8d57356a,Outdoor Event Space,Business and Professional Services > Outdoor Event Space,nf_fsq,nf_fsq
63be6904847c3692a84b9b78,Paper Supplier,Business and Professional Services > Paper Supplier,nf_fsq,nf_fsq
5032897c91d4c4b30a586d69,Pet Service,Business and Professional Services > Pet Service,shop,pet
63be6904847c3692a84b9b79,Pet Grooming Service,Business and Professional Services > Pet Service > Pet Grooming Service,shop,pet_grooming
63be6904847c3692a84b9b7a,Pet Sitting and Boarding Service,Business and Professional Services > Pet Service > Pet Sitting and Boarding Service,amenity,animal_boarding
63be6904847c3692a84b9b7b,Petroleum Supplier,Business and Professional Services > Petroleum Supplier,nf_fsq,nf_fsq
63be6904847c3692a84b9b7d,Photography Service,Business and Professional Services > Photography Service,craft,photographer
63be6904847c3692a84b9b7c,Photographer,Business and Professional Services > Photography Service > Photographer,craft,photographer
4eb1bdde3b7b55596b4a7490,Photography Lab,Business and Professional Services > Photography Service > Photography Lab,craft,photographic_laboratory
554a5e17498efabeda6cc559,Photography Studio,Business and Professional Services > Photography Service > Photography Studio,craft,photographer
63be6904847c3692a84b9b7e,Plastics Supplier,Business and Professional Services > Plastics Supplier,nf_fsq,nf_fsq
58daa1548bbb0b01f18ec1a9,Power Plant,Business and Professional Services > Power Plant,power,plant
63be6904847c3692a84b9b7f,"Print, TV, Radio and Outdoor Advertising Service","Business and Professional Services > Print, TV, Radio and Outdoor Advertising Service",nf_fsq,nf_fsq
63be6904847c3692a84b9b80,Promotional Item Service,Business and Professional Services > Promotional Item Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b81,Public Relations Firm,Business and Professional Services > Public Relations Firm,office,public_relations
63be6904847c3692a84b9b82,Publisher,Business and Professional Services > Publisher,office,publisher
5032856091d4c4b30a586d63,Radio Station,Business and Professional Services > Radio Station,office,broadcaster
63be6904847c3692a84b9b83,Real Estate Service,Business and Professional Services > Real Estate Service,office,estate_agent
63be6904847c3692a84b9b84,Building and Land Surveyor,Business and Professional Services > Real Estate Service > Building and Land Surveyor,office,surveyor
63be6904847c3692a84b9b85,Commercial Real Estate Developer,Business and Professional Services > Real Estate Service > Commercial Real Estate Developer,nf_fsq,nf_fsq
63be6904847c3692a84b9b86,Property Management Office,Business and Professional Services > Real Estate Service > Property Management Office,office,property_management
5032885091d4c4b30a586d66,Real Estate Agency,Business and Professional Services > Real Estate Service > Real Estate Agency,office,estate_agent
63be6904847c3692a84b9b87,Real Estate Appraiser,Business and Professional Services > Real Estate Service > Real Estate Appraiser,office,real_estate_appraiser
63be6904847c3692a84b9b88,Real Estate Development and Title Company,Business and Professional Services > Real Estate Service > Real Estate Development and Title Company,nf_fsq,nf_fsq
52f2ab2ebcbc57f1066b8b37,Recording Studio,Business and Professional Services > Recording Studio,amenity,studio
4f4531084b9074f6e4fb0101,Recycling Facility,Business and Professional Services > Recycling Facility,amenity,recycling
63be6904847c3692a84b9b89,Refrigeration and Ice Supplier,Business and Professional Services > Refrigeration and Ice Supplier,nf_fsq,nf_fsq
63be6904847c3692a84b9b8a,Renewable Energy Service,Business and Professional Services > Renewable Energy Service,nf_fsq,nf_fsq
56aa371be4b08b9a8d573552,Rental Service,Business and Professional Services > Rental Service,nf_fsq,nf_fsq
52f2ab2ebcbc57f1066b8b2f,Repair Service,Business and Professional Services > Repair Service,nf_fsq,nf_fsq
5744ccdfe4b0c0459246b4d6,Research Laboratory,Business and Professional Services > Research Laboratory,craft,laboratory
58daa1558bbb0b01f18ec1b2,Research Station,Business and Professional Services > Research Station,office,research
63be6904847c3692a84b9b8b,Rubber Supplier,Business and Professional Services > Rubber Supplier,nf_fsq,nf_fsq
63be6904847c3692a84b9b8c,Salvage Yard,Business and Professional Services > Salvage Yard,shop,salvage
63be6904847c3692a84b9b8d,Scientific Equipment Supplier,Business and Professional Services > Scientific Equipment Supplier,nf_fsq,nf_fsq
63be6904847c3692a84b9b8e,Search Engine Marketing and Optimization Service,Business and Professional Services > Search Engine Marketing and Optimization Service,nf_fsq,nf_fsq
63be6904847c3692a84b9b8f,Security and Safety,Business and Professional Services > Security and Safety,office,security
52f2ab2ebcbc57f1066b8b1f,"Shipping, Freight, and Material Transportation Service","Business and Professional Services > Shipping, Freight, and Material Transportation Service",office,logistics
52f2ab2ebcbc57f1066b8b39,Shoe Repair Service,Business and Professional Services > Shoe Repair Service,shop,shoe_repair
4f04b1572fb6e1c99f3db0bf,Storage Facility,Business and Professional Services > Storage Facility,shop,storage_rental
52e81612bcbc57f1066b7a31,TV Station,Business and Professional Services > TV Station,office,broadcaster
5032781d91d4c4b30a586d5b,Tailor,Business and Professional Services > Tailor,craft,tailor
63be6904847c3692a84b9b90,Technology Business,Business and Professional Services > Technology Business,office,it
52f2ab2ebcbc57f1066b8b36,IT Service,Business and Professional Services > Technology Business > IT Service,office,it
63be6904847c3692a84b9b91,Software Company,Business and Professional Services > Technology Business > Software Company,office,it
63be6904847c3692a84b9b92,Website Designer,Business and Professional Services > Technology Business > Website Designer,office,it
63be6904847c3692a84b9b93,Telecommunication Service,Business and Professional Services > Telecommunication Service,office,telecommunication
63be6904847c3692a84b9b94,Translation Service,Business and Professional Services > Translation Service,office,translator
